"RegisterSchemaVersion","DependencyID","FromPackageID","FromDeliverableID","FromDeliverableName","DependencyClass","AnchorType","Direction","DependencyType","TargetType","TargetPackageID","TargetDeliverableID","TargetRefID","TargetName","TargetLocation","Statement","EvidenceFile","SourceRef","EvidenceQuote","Explicitness","RequiredMaturity","ProposedMaturity","SatisfactionStatus","Confidence","Origin","FirstSeen","LastSeen","Status","Notes"
"v3.1","DEP-06-01-001","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","ANCHOR","IMPLEMENTS_NODE","UPSTREAM","OTHER","WBS_NODE","PKG-07","","","PKG-07 — Commissioning Closeout & Warranty","_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md §7","DEL-06-01 is the primary deliverable of PKG-07 implementing SOW-022 (commissioning/closeout/warranty narrative).","_CONTEXT.md","_CONTEXT.md §Package; Decomposition §7 PKG-07","PKG-07 — Commissioning Closeout & Warranty. Primary deliverables: DEL-06-01. Scope items: SOW-022.","EXPLICIT","APPROVED","APPROVED","SATISFIED","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Decomposition §7 PKG-07 confirms DEL-06-01 as the sole primary deliverable of PKG-07 against SOW-022."
"v3.1","DEP-06-01-002","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","SOW-022","SOW-022 — Commissioning/closeout/warranty narrative","_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md §9-10","DEL-06-01 fulfills scope item SOW-022 (provide commissioning/training/closeout/deficiencies/warranty support narrative).","_CONTEXT.md","_CONTEXT.md §Scope Traceability; Decomposition §9 SOW-022","SOW-022: Provide commissioning/training/closeout/deficiencies/warranty support narrative.","EXPLICIT","APPROVED","APPROVED","SATISFIED","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. _CONTEXT.md §Scope Traceability lists SOW-022 explicitly. Decomposition §10 maps SOW-022 → DEL-06-01 → OBJ-002."
"v3.1","DEP-06-01-003","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-002","OBJ-002 — Maximize Project Delivery Plan score","_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md §6","DEL-06-01 contributes to OBJ-002 (maximize Project Delivery Plan score; 10-point evaluation category).","_CONTEXT.md","_CONTEXT.md §Scope Traceability; Decomposition §6 OBJ-002","OBJ-002: Maximize Project Delivery Plan score. Measured by alignment to Section 7 requirements.","EXPLICIT","APPROVED","APPROVED","SATISFIED","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. _CONTEXT.md lists OBJ-002 in Scope Traceability. Decomposition §15 places DEL-06-01 under Project Delivery Plan (10 points)."
"v3.1","DEP-06-01-004","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","RFP-7.3.6","RFP §7.3.6 — Commissioning and Closeout Requirements","location TBD — RFP PDF not directly accessible","DEL-06-01 must meet all requirements specified in RFP Section 7.3.6 (commissioning and closeout).","_CONTEXT.md","_CONTEXT.md §Acceptance Criteria; Specification.md §R-001","Meets Section 7.3.6 and 7.3.7 expectations; references 12-month all-inclusive warranty baseline.","EXPLICIT","APPROVED","APPROVED","TBD","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Acceptance criteria explicitly state compliance with RFP §7.3.6. Full RFP text not accessible (location TBD per Datasheet). SatisfactionStatus=TBD pending RFP verification."
"v3.1","DEP-06-01-005","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","RFP-7.3.7","RFP §7.3.7 — Warranty Requirements","location TBD — RFP PDF not directly accessible","DEL-06-01 must meet all requirements specified in RFP Section 7.3.7 (warranty).","_CONTEXT.md","_CONTEXT.md §Acceptance Criteria; Specification.md §R-001","Meets Section 7.3.6 and 7.3.7 expectations; references 12-month all-inclusive warranty baseline.","EXPLICIT","APPROVED","APPROVED","TBD","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Acceptance criteria explicitly state compliance with RFP §7.3.7. Full RFP text not accessible (location TBD)."
"v3.1","DEP-06-01-006","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","RFP-7.6","RFP §7.6 — Warranty Period and Obligations","location TBD — RFP PDF not directly accessible","DEL-06-01 must address RFP Section 7.6 (warranty period and obligations).","Datasheet.md","Datasheet.md §Conditions — Compliance mandate","Must meet RFP Section 7.3.6, 7.3.7, and 7.6 requirements.","EXPLICIT","APPROVED","APPROVED","TBD","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Datasheet.md explicitly lists §7.6 as compliance mandate. Full RFP text not accessible (location TBD per Datasheet)."
"v3.1","DEP-06-01-007","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DELIVERABLE","PKG-01","DEL-01-01","","DEL-01-01 ComplianceMatrixAndChecklist","location TBD","DEL-06-01 requires DEL-01-01 compliance matrix to verify all commissioning/closeout/warranty RFP requirements are addressed before submission.","Procedure.md","Procedure.md §Prerequisites — Coordinated Deliverables; §Step 10","DEL-01-01 (Compliance Matrix): To verify all commissioning/closeout/warranty RFP requirements are addressed.","EXPLICIT","DRAFT","DRAFT","PENDING","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Procedure.md §Prerequisites explicitly lists DEL-01-01 as required input for compliance cross-check (Step 10). Also cited in Specification.md §R-001 verification method."
"v3.1","DEP-06-01-008","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-08","DEL-08-01","","DEL-08-01 DetailedProjectSchedule","location TBD","DEL-06-01 requires commissioning milestones and timeline data from DEL-08-01 to ensure narrative alignment with overall project schedule.","Specification.md","Specification.md §R-009 Schedule Integration; §Boundaries and Interfaces","Interface with Project Schedule (DEL-08-01): Commissioning milestones and closeout activities must align with overall project timeline.","EXPLICIT","DRAFT","DRAFT","PENDING","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md §Boundaries and Interfaces and §R-009 explicitly state this interface. Procedure.md §Prerequisites and Steps 3/11 also list DEL-08-01 as required coordination input."
"v3.1","DEP-06-01-009","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-06","DEL-04-01","","DEL-04-01 ConstructionMethodologyNarrative","location TBD","DEL-06-01 must integrate construction-phase commissioning activities with DEL-04-01 construction sequencing and quality management.","Specification.md","Specification.md §Boundaries and Interfaces","Interface with Construction Methodology (DEL-04-01): Construction phase commissioning activities must integrate with construction sequencing.","EXPLICIT","DRAFT","DRAFT","PENDING","MEDIUM","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md §Boundaries explicitly states this interface. Also listed as coordinated deliverable in Procedure.md §Prerequisites."
"v3.1","DEP-06-01-010","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-03","DEL-07-02","","DEL-07-02 KeyTeamMembersAndResumes","location TBD","DEL-06-01 requires commissioning lead credentials from DEL-07-02 to substantiate commissioning team qualifications referenced in the narrative.","Specification.md","Specification.md §Boundaries and Interfaces; §R-010 Process Credibility","Interface with Team Qualifications (DEL-07-01/02): Commissioning lead credentials and experience presented in team qualifications package.","EXPLICIT","DRAFT","DRAFT","PENDING","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md §Boundaries explicitly states this interface. R-010 references qualified commissioning team credentials from DEL-07-02. Also cited in Procedure.md Steps 3/11."
"v3.1","DEP-06-01-011","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-05","DEL-03-01","","DEL-03-01 DesignMethodologyNarrative","location TBD","DEL-06-01 must align commissioning planning with the design methodology described in DEL-03-01 (design-phase commissioning planning).","Specification.md","Specification.md §Cross-Deliverable Documentation; Procedure.md §Prerequisites","DEL-03-01: Design methodology narrative (design phase commissioning planning).","EXPLICIT","DRAFT","DRAFT","PENDING","MEDIUM","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md §Cross-Deliverable Documentation and Procedure.md §Prerequisites both list DEL-03-01 as a required coordination input."
"v3.1","DEP-06-01-012","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-05","DEL-03-02","","DEL-03-02 DetailedDesignAndConstructionDocsPlan","location TBD","DEL-06-01 commissioning documentation requirements inform and must align with DEL-03-02 (detailed design documentation plan).","Specification.md","Specification.md §Boundaries and Interfaces; §Cross-Deliverable Documentation","Interface with Design Documentation (DEL-03-02): Commissioning requirements inform detailed design documentation plan.","EXPLICIT","DRAFT","DRAFT","PENDING","MEDIUM","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md §Boundaries explicitly states this interface. Also referenced in Guidance.md Considerations (Closeout) re: DEL-03-02 documentation plan."
"v3.1","DEP-06-01-013","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-09","DEL-09-01","","DEL-09-01 RiskRegisterAndMitigationPlan","location TBD","DEL-06-01 warranty narrative mitigations must align with commissioning-related risks documented in DEL-09-01.","Specification.md","Specification.md §Cross-Deliverable Documentation; Procedure.md §Step 11","DEL-09-01: Risk register (commissioning-related risks and mitigations).","EXPLICIT","DRAFT","DRAFT","PENDING","MEDIUM","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md §Cross-Deliverable Documentation and Procedure.md Step 11 both explicitly cite DEL-09-01 as required cross-reference."
"v3.1","DEP-06-01-014","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DOCUMENT","","","ADD-03","AB-2024-07156-Penhold_Public Services Building Addendum03.pdf","_Sources/ (per _REFERENCES.md)","DEL-06-01 must incorporate technical clarifications from Addendum 03 (generator/ICP commissioning; fire apparatus exhaust; overhead doors; bay sumps) — mandatory per R-008.","Specification.md","Specification.md §R-008 Addenda Integration","Must incorporate clarifications from Addendum 03 regarding generator, systems, technical requirements.","EXPLICIT","APPROVED","APPROVED","TBD","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md R-008 marks Addendum 03 integration as MANDATORY. Procedure.md readiness checklist: WAIT if Addendum 03 not available. PDF not directly accessible to agent."
"v3.1","DEP-06-01-015","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","DOWNSTREAM","HANDOVER","DELIVERABLE","PKG-01","DEL-01-01","","DEL-01-01 ComplianceMatrixAndChecklist","location TBD","DEL-06-01 produces compliance matrix updates for commissioning/closeout/warranty requirements consumed by and recorded in DEL-01-01.","Procedure.md","Procedure.md §Step 10; §Deliverable Handoff","Update compliance matrix (DEL-01-01) with narrative section references for commissioning/closeout/warranty requirements.","EXPLICIT","APPROVED","APPROVED","PENDING","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Procedure.md Step 10 and Deliverable Handoff section explicitly describe compliance matrix entries produced by DEL-06-01 as a handover to DEL-01-01. Note: DEL-01-01 also appears as UPSTREAM PREREQUISITE (DEP-06-01-007); the two edges are directionally distinct."
"v3.1","DEP-06-01-016","PKG-07","DEL-06-01","CommissioningTrainingCloseoutWarrantyNarrative","EXECUTION","NOT_APPLICABLE","DOWNSTREAM","HANDOVER","DELIVERABLE","PKG-01","DEL-01-02","","DEL-01-02 FormalSubmissionPackage","location TBD","DEL-06-01 narrative content is consumed by DEL-01-02 (formal submission package) integrated into proposal Section 7 (Project Delivery Plan).","Specification.md","Specification.md §Required Documentation Outputs","Integrated into proposal Section 7 (Project Delivery Plan).","EXPLICIT","APPROVED","APPROVED","PENDING","HIGH","EXTRACTED","2026-02-18","2026-02-18","ACTIVE","FACT. Specification.md §Documentation states deliverable outputs are integrated into proposal Section 7. Datasheet §Attributes confirms format requirement is integration into proposal PDF (C-01 constraint)."
